carat,cut,color,clarity,depth,table,x,y,z,id,ts,prediction,price
0.4,Ideal,G,VVS1,61.7,57.0,4.71,4.74,2.91,39815,2021-12-27 18:13:21.399655,1758.5,1097
0.32,Ideal,G,VS1,62.3,54.0,4.37,4.39,2.73,26352,2021-12-27 18:13:21.399655,812.0,645
0.4,Premium,E,SI2,61.4,57.0,4.74,4.68,2.89,34234,2021-12-27 18:13:21.399655,-355.0,855
0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,45801,2021-12-27 18:13:21.399655,1717.0,1710
1.0,Premium,I,VS2,62.7,62.0,6.32,6.27,3.95,5837,2021-12-27 18:13:21.399655,4834.0,3918
1.07,Ideal,E,VS2,60.0,56.0,6.64,6.62,3.98,17829,2021-12-27 18:13:21.399655,6978.5,7190
0.92,'Very Good',D,SI2,62.4,60.0,6.21,6.25,3.89,7108,2021-12-27 18:13:21.399655,4004.5,4168
0.35,'Very Good',J,SI1,63.3,56.0,4.53,4.5,2.86,45967,2021-12-27 18:13:21.399655,-2036.0,526
0.3,Ideal,F,VVS1,61.5,58.0,4.3,4.32,2.65,33053,2021-12-27 18:13:21.399655,1264.0,814
0.32,Ideal,E,VS2,61.6,56.0,4.4,4.43,2.72,24371,2021-12-27 18:13:21.399655,730.5,637
0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,47480,2021-12-27 18:13:21.399655,2660.5,1861
0.5,Ideal,I,VS2,61.6,54.0,5.11,5.14,3.16,41376,2021-12-27 18:13:21.399655,828.5,1220
1.51,'Very Good',E,VS2,62.7,59.0,7.2,7.32,4.55,24500,2021-12-27 18:13:21.399655,10965.5,12779
1.21,'Very Good',H,SI1,59.6,60.0,6.93,6.94,4.13,17852,2021-12-27 18:13:21.399655,6686.0,7203
0.47,Premium,H,VS1,61.8,58.0,4.99,4.94,3.07,41391,2021-12-27 18:13:21.399655,1214.0,1221
0.3,Premium,I,VVS1,61.2,60.0,4.29,4.27,2.62,29778,2021-12-27 18:13:21.399655,-36.0,709
0.78,'Very Good',I,SI2,60.6,58.0,5.92,5.97,3.6,50505,2021-12-27 18:13:21.399655,1430.0,2271
0.5,Ideal,F,VVS2,62.0,55.0,5.12,5.1,3.17,49771,2021-12-27 18:13:21.399655,2658.5,2160
0.27,'Very Good',G,VVS1,62.9,55.0,4.13,4.15,2.6,3048,2021-12-27 18:13:21.399655,758.5,566
0.7,'Very Good',G,VS2,63.1,58.0,5.65,5.61,3.55,52202,2021-12-27 18:13:21.399655,3173.0,2479
0.7,'Very Good',E,VS1,62.4,56.0,5.64,5.7,3.54,700,2021-12-27 18:13:21.399655,3891.0,2854
0.55,Ideal,H,SI1,60.8,56.0,5.3,5.33,3.23,44404,2021-12-27 18:13:21.399655,1083.5,1584
0.3,Premium,D,SI1,62.1,58.0,4.28,4.25,2.65,29810,2021-12-27 18:13:21.399655,101.0,709
0.41,Ideal,H,SI1,62.8,56.0,4.77,4.72,2.98,34747,2021-12-27 18:13:21.399655,-79.0,876
2.01,Premium,G,SI2,59.8,58.0,8.21,8.15,4.89,26439,2021-12-27 18:13:21.399655,13983.5,15977
0.34,Ideal,H,VS1,62.7,57.0,4.48,4.45,2.8,31478,2021-12-27 18:13:21.399655,313.0,765
0.32,Ideal,E,SI1,61.9,56.0,4.39,4.43,2.73,2067,2021-12-27 18:13:21.399655,136.5,561
0.61,Ideal,D,SI1,62.0,55.0,5.44,5.47,3.38,48052,2021-12-27 18:13:21.399655,2564.0,1927
1.01,'Very Good',G,VS2,63.4,55.0,6.35,6.4,4.04,16012,2021-12-27 18:13:21.399655,6007.0,6406
0.55,'Very Good',F,VS2,62.5,56.0,5.23,5.27,3.28,44837,2021-12-27 18:13:21.399655,2240.0,1625
1.01,'Very Good',F,VS1,63.3,60.0,6.35,6.32,4.01,17676,2021-12-27 18:13:21.399655,6416.5,7127
1.56,Premium,H,VS2,62.4,58.0,7.44,7.39,4.63,22277,2021-12-27 18:13:21.399655,10596.0,10331
0.94,'Very Good',F,SI2,62.6,57.0,6.25,6.27,3.92,5919,2021-12-27 18:13:21.399655,3991.0,3938
0.41,Good,F,VVS1,63.9,56.0,4.71,4.74,3.02,35829,2021-12-27 18:13:21.399655,1740.0,915
1.34,Ideal,G,SI2,61.1,56.0,7.11,7.13,4.35,17540,2021-12-27 18:13:21.399655,7620.0,7058
0.72,'Very Good',I,VS2,61.1,56.0,5.76,5.79,3.53,51104,2021-12-27 18:13:21.399655,2499.5,2337
0.52,'Very Good',D,SI2,62.9,56.0,5.14,5.17,3.24,42209,2021-12-27 18:13:21.399655,689.0,1289
0.79,Ideal,H,VVS1,62.0,56.0,5.92,5.96,3.68,4691,2021-12-27 18:13:21.399655,4417.0,3675
0.63,Ideal,G,IF,61.9,56.0,5.5,5.52,3.41,3283,2021-12-27 18:13:21.399655,3911.5,3363
0.4,Premium,F,SI1,62.8,59.0,4.72,4.71,2.96,36524,2021-12-27 18:13:21.399655,427.0,945
1.51,'Very Good',F,SI1,63.0,61.0,7.27,7.3,4.59,23550,2021-12-27 18:13:21.399655,10176.0,11560
0.74,Ideal,H,VVS1,62.5,55.0,5.76,5.79,3.61,2919,2021-12-27 18:13:21.399655,4014.5,3287
0.52,Ideal,G,VVS1,62.0,55.0,5.15,5.18,3.2,48829,2021-12-27 18:13:21.399655,2697.0,2029
0.32,Premium,G,SI1,62.6,58.0,4.35,4.31,2.71,17068,2021-12-27 18:13:21.399655,-278.0,612
0.71,Ideal,E,VS2,61.7,56.0,5.73,5.75,3.54,53671,2021-12-27 18:13:21.399655,3749.0,2709
0.81,Ideal,F,VVS2,62.2,53.9,5.97,6.01,3.72,11084,2021-12-27 18:13:21.399655,5292.5,4926
0.31,Ideal,E,VVS1,61.5,56.0,4.36,4.39,2.69,34461,2021-12-27 18:13:21.399655,1430.0,865
1.66,Ideal,E,SI2,62.7,56.0,7.45,7.63,4.73,22735,2021-12-27 18:13:21.399655,11039.0,10754
0.41,'Very Good',H,VVS1,61.7,58.0,4.74,4.79,2.94,37648,2021-12-27 18:13:21.399655,1200.0,991
0.41,Ideal,E,VVS1,60.7,57.0,4.8,4.85,2.93,42971,2021-12-27 18:13:21.399655,2127.5,1367
0.5,Ideal,F,VVS2,60.7,57.0,5.12,5.16,3.12,47884,2021-12-27 18:13:21.399655,2683.5,1912
0.26,Ideal,G,IF,60.8,56.0,4.11,4.15,2.51,27702,2021-12-27 18:13:21.399655,1243.5,648
1.55,Ideal,I,VS2,62.6,56.0,7.41,7.35,4.62,21021,2021-12-27 18:13:21.399655,10152.0,9233
0.71,'Very Good',H,SI1,62.1,61.0,5.63,5.71,3.52,51241,2021-12-27 18:13:21.399655,2198.5,2354
0.3,Ideal,I,VS1,61.6,56.0,4.31,4.36,2.67,35614,2021-12-27 18:13:21.399655,-341.5,473
0.4,Good,H,VS2,59.4,64.0,4.82,4.75,2.84,36523,2021-12-27 18:13:21.399655,87.5,945
0.32,Ideal,G,SI1,61.3,57.0,4.4,4.37,2.69,17388,2021-12-27 18:13:21.399655,-146.0,612
1.64,Premium,H,SI1,59.3,61.0,7.68,7.64,4.54,23139,2021-12-27 18:13:21.399655,10785.0,11159
0.9,Premium,E,VS2,62.2,59.0,6.18,6.13,3.83,8954,2021-12-27 18:13:21.399655,5234.5,4500
0.31,Ideal,H,VS2,62.2,55.0,4.39,4.35,2.72,22354,2021-12-27 18:13:21.399655,-162.5,628
0.77,Ideal,G,VS2,61.7,55.0,5.89,5.91,3.64,5230,2021-12-27 18:13:21.399655,4006.0,3786
0.54,Ideal,F,VS1,60.9,57.0,5.26,5.21,3.19,47511,2021-12-27 18:13:21.399655,2608.5,1866
1.51,Premium,J,VVS2,62.5,59.0,7.29,7.34,4.57,20405,2021-12-27 18:13:21.399655,9458.0,8770
0.41,Good,D,SI1,63.8,56.0,4.68,4.72,3.0,30723,2021-12-27 18:13:21.399655,701.0,738
0.9,'Very Good',F,VS1,62.1,58.0,6.15,6.19,3.83,10934,2021-12-27 18:13:21.399655,5522.5,4898
0.4,Good,D,VS1,64.0,55.0,4.67,4.7,3.0,30804,2021-12-27 18:13:21.399655,1522.0,742
1.55,Premium,D,SI2,62.0,58.0,7.39,7.44,4.6,22863,2021-12-27 18:13:21.399655,10004.0,10905
1.12,Ideal,F,VVS1,61.0,56.0,6.71,6.74,4.1,23412,2021-12-27 18:13:21.399655,8110.0,11403
0.43,Ideal,G,IF,61.6,57.0,4.81,4.84,2.97,42136,2021-12-27 18:13:21.399655,2358.0,1280
0.39,Fair,E,VS2,65.4,57.0,4.61,4.54,2.99,38841,2021-12-27 18:13:21.399655,171.0,1049
0.71,Good,E,SI2,57.8,60.0,5.86,5.83,3.38,50149,2021-12-27 18:13:21.399655,1960.5,2215
0.56,Ideal,H,VS1,62.8,56.0,5.28,5.23,3.3,45707,2021-12-27 18:13:21.399655,1991.5,1698
1.0,Good,F,SI1,58.1,64.0,6.56,6.6,3.82,9495,2021-12-27 18:13:21.399655,5280.5,4608
1.0,Fair,F,SI1,66.4,57.0,6.21,6.14,4.1,7593,2021-12-27 18:13:21.399655,4681.0,4256
1.5,Good,F,SI2,62.4,55.0,7.27,7.34,4.56,18866,2021-12-27 18:13:21.399655,9179.5,7738
2.55,Premium,I,SI2,62.9,58.0,8.7,8.59,5.44,25532,2021-12-27 18:13:21.399655,18364.0,14351
1.04,Premium,E,SI2,61.6,59.0,6.55,6.57,4.04,7082,2021-12-27 18:13:21.399655,4914.5,4164
0.7,Ideal,I,VVS1,61.8,56.0,5.69,5.73,3.53,1373,2021-12-27 18:13:21.399655,3176.0,2966
0.41,Premium,F,VS2,60.3,58.0,4.85,4.8,2.91,39992,2021-12-27 18:13:21.399655,1185.0,1107
0.3,Premium,H,VVS1,61.1,61.0,4.3,4.27,2.62,33194,2021-12-27 18:13:21.399655,408.0,819
1.55,Ideal,J,VS2,61.7,55.0,7.38,7.43,4.58,19435,2021-12-27 18:13:21.399655,9363.5,8088
0.3,Ideal,I,VVS1,62.1,57.0,4.29,4.34,2.68,49306,2021-12-27 18:13:21.399655,60.5,540
0.78,Premium,G,VS2,60.8,58.0,6.03,5.95,3.64,339,2021-12-27 18:13:21.399655,3879.5,2803
0.72,Ideal,H,SI1,62.2,58.0,5.72,5.76,3.57,52089,2021-12-27 18:13:21.399655,2412.5,2458
0.42,'Very Good',H,SI1,62.0,59.0,4.76,4.79,2.96,29429,2021-12-27 18:13:21.399655,-105.5,700
0.32,Ideal,H,VS2,61.3,56.0,4.42,4.45,2.72,44668,2021-12-27 18:13:21.399655,-52.5,523
0.32,Ideal,E,VS2,61.9,55.0,4.42,4.43,2.74,29473,2021-12-27 18:13:21.399655,720.0,702
0.32,Ideal,F,VS2,61.9,56.0,4.39,4.37,2.71,33491,2021-12-27 18:13:21.399655,666.0,828
1.02,Premium,E,SI2,59.9,58.0,6.6,6.55,3.94,8833,2021-12-27 18:13:21.399655,4783.0,4478
1.01,Ideal,H,VS2,62.1,54.0,6.5,6.44,4.02,10978,2021-12-27 18:13:21.399655,5586.0,4909
0.31,Ideal,D,VS2,61.5,56.0,4.36,4.35,2.68,36417,2021-12-27 18:13:21.399655,882.5,942
0.42,Ideal,D,VVS2,61.7,57.0,4.82,4.8,2.97,41286,2021-12-27 18:13:21.399655,2299.5,1210
2.02,Ideal,I,VS1,62.1,56.0,8.13,8.09,5.04,27549,2021-12-27 18:13:21.399655,15049.5,18324
0.31,Ideal,E,VS2,61.0,56.0,4.41,4.38,2.68,34626,2021-12-27 18:13:21.399655,648.0,872
0.91,Fair,H,SI2,65.7,60.0,6.03,5.99,3.95,129,2021-12-27 18:13:21.399655,2116.0,2763
0.31,Premium,D,VS2,61.8,57.0,4.41,4.36,2.71,36431,2021-12-27 18:13:21.399655,714.5,942
1.52,Premium,G,VS2,62.0,58.0,7.33,7.39,4.56,24977,2021-12-27 18:13:21.399655,10782.0,13483
0.51,Premium,E,I1,58.0,60.0,5.29,5.23,3.05,33301,2021-12-27 18:13:21.399655,-2325.5,826
0.93,Good,D,SI1,63.8,59.0,6.21,6.15,3.94,5350,2021-12-27 18:13:21.399655,4894.5,3812
0.81,Good,I,VS2,63.8,58.0,5.84,5.89,3.74,53118,2021-12-27 18:13:21.399655,3059.5,2617
1.0,Premium,G,SI2,59.1,59.0,6.54,6.5,3.85,4789,2021-12-27 18:13:21.399655,4359.5,3696
0.31,Ideal,E,VVS2,62.0,54.0,4.38,4.4,2.72,32398,2021-12-27 18:13:21.399655,1363.5,791
0.57,Ideal,F,VVS1,61.3,56.0,5.4,5.37,3.3,3194,2021-12-27 18:13:21.399655,3249.5,3343
0.31,'Very Good',G,VVS1,61.5,55.0,4.36,4.4,2.69,31016,2021-12-27 18:13:21.399655,1064.0,749
1.2,Premium,D,VVS1,62.1,59.0,0.0,0.0,0.0,26243,2021-12-27 18:13:21.399655,15878.0,15686
1.08,Ideal,H,VVS2,62.4,55.0,6.53,6.57,4.09,17169,2021-12-27 18:13:21.399655,6981.5,6856
0.56,Ideal,H,VS1,60.2,57.0,5.38,5.35,3.23,47723,2021-12-27 18:13:21.399655,2031.0,1888
0.3,Ideal,H,VVS2,61.5,57.0,4.31,4.34,2.66,14396,2021-12-27 18:13:21.399655,484.5,605
0.53,Good,D,VS2,63.4,55.0,5.11,5.23,3.28,46060,2021-12-27 18:13:21.399655,2248.5,1734
0.9,Ideal,E,VS2,62.0,59.0,6.17,6.21,3.84,13149,2021-12-27 18:13:21.399655,5325.0,5439
0.42,Ideal,G,VS2,61.2,56.0,4.8,4.84,2.95,34003,2021-12-27 18:13:21.399655,1188.5,847
0.32,Ideal,F,IF,61.9,54.0,4.43,4.46,2.75,36171,2021-12-27 18:13:21.399655,1806.5,929
0.54,Ideal,F,VS2,62.8,57.0,5.25,5.2,3.28,44773,2021-12-27 18:13:21.399655,2172.5,1621
0.31,Good,E,SI1,63.6,57.0,4.3,4.28,2.73,29394,2021-12-27 18:13:21.399655,-266.5,698
2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,25600,2021-12-27 18:13:21.399655,15972.0,14452
1.03,Good,F,VS2,63.9,59.0,6.38,6.35,4.07,16665,2021-12-27 18:13:21.399655,6147.0,6662
0.83,Ideal,F,SI1,62.1,55.0,6.05,6.0,3.74,2502,2021-12-27 18:13:21.399655,4135.0,3198
0.3,Ideal,G,IF,62.3,54.0,4.32,4.35,2.7,34421,2021-12-27 18:13:21.399655,1440.0,863
1.62,'Very Good',H,VS2,62.6,58.0,7.57,7.45,4.7,22869,2021-12-27 18:13:21.399655,11083.5,10912
0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,48521,2021-12-27 18:13:21.399655,2799.5,1985
0.43,Ideal,E,SI1,61.2,56.2,4.87,4.89,2.99,32750,2021-12-27 18:13:21.399655,922.5,803
1.01,Good,G,SI1,60.7,59.0,6.35,6.4,3.87,9820,2021-12-27 18:13:21.399655,5352.5,4672
0.3,Ideal,E,VS2,62.6,56.0,4.34,4.29,2.7,33922,2021-12-27 18:13:21.399655,503.0,844
1.09,'Very Good',D,SI2,62.2,59.0,6.46,6.49,4.03,9457,2021-12-27 18:13:21.399655,5701.5,4598
0.32,Ideal,G,VS1,61.6,56.0,4.42,4.38,2.71,33443,2021-12-27 18:13:21.399655,748.5,828
0.3,'Very Good',J,SI1,62.7,59.0,4.21,4.27,2.66,19,2021-12-27 18:13:21.399655,-2322.5,351
0.41,Ideal,E,VVS2,62.0,56.0,4.72,4.76,2.94,41038,2021-12-27 18:13:21.399655,2080.5,1187
0.76,Fair,H,SI1,65.5,59.0,5.75,5.66,3.74,50001,2021-12-27 18:13:21.399655,1731.0,2193
0.25,Ideal,E,VVS2,61.1,56.0,4.08,4.11,2.5,23729,2021-12-27 18:13:21.399655,995.0,633
0.7,Good,F,VVS1,63.2,58.0,5.58,5.62,3.54,1643,2021-12-27 18:13:21.399655,4097.0,3018
1.51,Ideal,I,VS2,60.7,57.0,7.42,7.35,4.48,16277,2021-12-27 18:13:21.399655,9790.0,6511
0.5,'Very Good',D,VS1,62.0,56.0,5.09,5.11,3.16,46204,2021-12-27 18:13:21.399655,2450.0,1750
1.6,Premium,F,SI2,60.5,60.0,7.55,7.52,4.56,19987,2021-12-27 18:13:21.399655,10172.5,8530
0.3,'Very Good',G,IF,61.0,62.0,4.32,4.34,2.64,35255,2021-12-27 18:13:21.399655,1177.5,895
1.01,'Very Good',E,VS2,62.0,55.0,6.42,6.46,3.99,15990,2021-12-27 18:13:21.399655,6312.5,6399
0.9,Good,F,SI2,63.1,57.0,6.11,6.18,3.88,2827,2021-12-27 18:13:21.399655,3518.5,3267
2.02,Fair,J,VS1,64.6,59.0,7.95,7.9,5.12,24942,2021-12-27 18:13:21.399655,13215.5,13399
1.01,Premium,F,VS2,60.9,58.0,6.47,6.41,3.92,16128,2021-12-27 18:13:21.399655,6234.0,6446
0.33,Ideal,E,VS2,61.6,57.0,4.46,4.44,2.74,36136,2021-12-27 18:13:21.399655,753.0,928
0.28,Ideal,E,VVS1,61.2,54.0,4.24,4.26,2.6,32158,2021-12-27 18:13:21.399655,1294.0,787
1.0,'Very Good',E,VS2,62.9,57.0,6.33,6.35,3.99,18640,2021-12-27 18:13:21.399655,6173.5,7607
1.23,Premium,I,SI1,62.5,59.0,6.8,6.84,4.26,13068,2021-12-27 18:13:21.399655,6444.0,5412
0.31,Ideal,D,SI1,62.1,56.0,4.37,4.33,2.7,30486,2021-12-27 18:13:21.399655,250.0,732
0.4,Premium,G,VS2,60.4,58.0,4.75,4.78,2.88,31107,2021-12-27 18:13:21.399655,939.0,753
1.01,'Very Good',I,SI2,62.9,55.0,6.37,6.42,4.02,7115,2021-12-27 18:13:21.399655,3490.0,4171
2.01,Ideal,G,SI2,61.7,57.0,8.13,8.1,5.01,27525,2021-12-27 18:13:21.399655,14034.5,18259
0.71,'Very Good',E,SI1,63.1,58.0,5.65,5.69,3.58,52402,2021-12-27 18:13:21.399655,2982.5,2511
0.51,Premium,D,VS2,62.7,59.0,5.05,5.09,3.18,45870,2021-12-27 18:13:21.399655,2188.5,1716
0.34,Ideal,G,VVS1,62.5,53.0,4.47,4.49,2.8,35246,2021-12-27 18:13:21.399655,1394.5,895
1.0,Ideal,J,SI2,62.1,56.0,6.34,6.41,3.96,3800,2021-12-27 18:13:21.399655,2636.5,3465
0.9,'Very Good',G,VS2,63.4,59.0,6.08,6.13,3.87,6900,2021-12-27 18:13:21.399655,4929.5,4135
0.44,'Very Good',E,VS2,60.3,58.0,4.9,4.92,2.96,37519,2021-12-27 18:13:21.399655,1484.0,987
1.79,'Very Good',I,VS2,60.5,56.0,7.87,7.9,4.77,24343,2021-12-27 18:13:21.399655,12405.5,12610
1.1,Good,I,SI1,57.7,60.0,6.82,6.77,3.92,7894,2021-12-27 18:13:21.399655,5082.0,4312
0.35,'Very Good',D,SI1,63.3,56.0,4.53,4.5,2.86,31739,2021-12-27 18:13:21.399655,346.0,772
1.11,'Very Good',H,SI2,63.2,58.0,6.64,6.53,4.16,11273,2021-12-27 18:13:21.399655,4710.0,4973
0.52,Ideal,D,VS2,61.0,57.0,5.21,5.18,3.17,47525,2021-12-27 18:13:21.399655,2379.5,1868
2.0,'Very Good',H,SI1,63.2,54.0,7.97,7.88,5.01,24890,2021-12-27 18:13:21.399655,14435.0,13320
0.72,Ideal,E,VVS2,62.1,57.0,5.76,5.74,3.57,1983,2021-12-27 18:13:21.399655,4467.5,3093
0.71,Ideal,F,SI2,62.1,56.0,5.75,5.7,3.56,53218,2021-12-27 18:13:21.399655,2093.0,2637
0.9,Ideal,E,VS2,62.7,56.0,6.14,6.18,3.86,10348,2021-12-27 18:13:21.399655,5398.0,4770
2.01,Premium,I,SI1,60.1,59.0,8.24,8.19,4.94,25656,2021-12-27 18:13:21.399655,13897.0,14558
1.01,Good,E,SI1,64.1,59.0,6.35,6.31,4.06,8849,2021-12-27 18:13:21.399655,5412.5,4480
0.68,Ideal,G,VS1,61.7,55.0,5.71,5.66,3.51,52505,2021-12-27 18:13:21.399655,3501.0,2526
0.41,Ideal,H,VS1,61.6,57.0,4.77,4.81,2.95,33519,2021-12-27 18:13:21.399655,874.0,829
1.03,Ideal,D,SI2,60.7,55.0,6.53,6.61,3.99,10273,2021-12-27 18:13:21.399655,5285.0,4752
0.41,Ideal,D,VS2,62.2,54.0,4.81,4.77,2.98,39435,2021-12-27 18:13:21.399655,1561.5,1076
0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,43419,2021-12-27 18:13:21.399655,2180.0,1413
0.43,Ideal,H,SI1,61.6,55.0,4.9,4.87,3.01,35921,2021-12-27 18:13:21.399655,121.5,919
0.39,'Very Good',G,SI1,58.9,61.0,4.74,4.76,2.8,29515,2021-12-27 18:13:21.399655,220.0,703
0.73,Premium,I,VS1,60.3,58.0,5.83,5.87,3.53,51411,2021-12-27 18:13:21.399655,2898.0,2371
1.2,'Very Good',I,SI1,63.8,57.0,6.64,6.72,4.26,12835,2021-12-27 18:13:21.399655,6198.5,5352
2.02,Ideal,I,SI2,62.3,55.0,8.1,8.06,5.03,22539,2021-12-27 18:13:21.399655,13221.0,10577
0.41,Premium,G,VVS1,59.7,60.0,4.83,4.85,2.89,39372,2021-12-27 18:13:21.399655,1722.5,1074
1.1,Ideal,D,VVS2,62.0,57.0,6.57,6.62,4.09,23108,2021-12-27 18:13:21.399655,8131.0,11132
0.3,Premium,G,VVS2,62.2,59.0,4.31,4.28,2.67,34854,2021-12-27 18:13:21.399655,810.5,878
0.51,'Very Good',E,SI1,62.9,57.0,5.06,5.11,3.2,42366,2021-12-27 18:13:21.399655,1380.0,1304
1.01,Good,E,SI2,63.9,55.0,6.38,6.33,4.08,8594,2021-12-27 18:13:21.399655,4543.0,4440
1.13,Premium,H,SI1,62.3,58.0,6.67,6.68,4.16,11844,2021-12-27 18:13:21.399655,5974.0,5101
0.56,Ideal,I,IF,61.9,54.0,5.29,5.34,3.29,45595,2021-12-27 18:13:21.399655,2422.0,1689
1.14,Premium,F,VVS1,60.8,58.0,6.79,6.74,4.11,22842,2021-12-27 18:13:21.399655,8140.0,10878
1.06,Ideal,I,VS2,61.0,57.0,6.55,6.59,4.01,12864,2021-12-27 18:13:21.399655,5601.5,5362
0.3,Premium,H,VVS2,60.8,58.0,4.37,4.34,2.65,31862,2021-12-27 18:13:21.399655,372.0,776
0.61,Premium,F,VVS2,63.0,60.0,5.35,5.29,3.35,50925,2021-12-27 18:13:21.399655,3377.5,2319
0.41,'Very Good',G,VVS2,59.1,60.0,4.84,4.87,2.87,35132,2021-12-27 18:13:21.399655,1635.5,889
0.34,Ideal,E,VS1,61.2,57.0,4.45,4.5,2.74,32815,2021-12-27 18:13:21.399655,1221.5,805
0.31,Ideal,H,VVS1,62.7,54.0,4.38,4.33,2.73,35597,2021-12-27 18:13:21.399655,610.0,907
0.3,Good,H,VVS2,63.1,60.0,4.24,4.28,2.69,14718,2021-12-27 18:13:21.399655,120.0,605
0.56,Ideal,J,VS2,62.0,56.0,5.27,5.31,3.28,41404,2021-12-27 18:13:21.399655,347.5,1224
0.3,Ideal,E,I1,60.3,57.0,4.39,4.36,2.64,40286,2021-12-27 18:13:21.399655,-3762.5,495
1.05,Ideal,E,SI1,60.7,55.0,6.62,6.67,4.03,15784,2021-12-27 18:13:21.399655,6171.0,6316
2.43,'Very Good',H,SI2,63.2,57.0,8.56,8.5,5.39,26520,2021-12-27 18:13:21.399655,17602.5,16170
0.32,Ideal,E,VS2,62.3,57.0,4.41,4.42,2.75,29488,2021-12-27 18:13:21.399655,645.0,702
1.09,Ideal,G,VVS2,62.5,56.0,6.54,6.58,4.1,19673,2021-12-27 18:13:21.399655,7545.5,8282
0.76,'Very Good',E,SI1,63.2,57.0,5.8,5.75,3.65,53094,2021-12-27 18:13:21.399655,3416.0,2613
1.24,Ideal,G,VVS2,61.4,58.0,6.88,6.92,4.24,22343,2021-12-27 18:13:21.399655,8897.5,10395
1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,14767,2021-12-27 18:13:21.399655,6021.0,5943
1.31,Premium,G,VS2,60.3,58.0,7.13,7.1,4.29,21139,2021-12-27 18:13:21.399655,8743.5,9296
0.9,Premium,E,VS2,62.3,55.0,6.18,6.14,3.84,6499,2021-12-27 18:13:21.399655,5346.0,4062
0.7,'Very Good',I,VS1,62.7,58.0,5.61,5.65,3.53,50679,2021-12-27 18:13:21.399655,2584.0,2288
1.2,Good,J,VS2,63.7,58.0,6.61,6.68,4.23,8752,2021-12-27 18:13:21.399655,5754.0,4466
1.51,Ideal,I,VS2,61.6,57.0,7.34,7.28,4.5,21207,2021-12-27 18:13:21.399655,9811.5,9352
0.38,Ideal,I,VVS2,61.7,56.0,4.67,4.7,2.89,30657,2021-12-27 18:13:21.399655,555.0,737
1.03,Good,J,SI2,56.2,62.0,6.69,6.73,3.77,2446,2021-12-27 18:13:21.399655,2591.0,3188
0.71,'Very Good',D,SI1,61.7,59.0,5.7,5.74,3.53,53548,2021-12-27 18:13:21.399655,3211.5,2693
0.59,Premium,F,SI2,61.9,61.0,5.38,5.33,3.31,42491,2021-12-27 18:13:21.399655,920.0,1319
0.51,Ideal,F,VVS2,61.2,56.0,5.17,5.19,3.17,49320,2021-12-27 18:13:21.399655,2742.5,2093
0.7,Fair,H,VVS2,65.8,58.0,5.49,5.42,3.59,52351,2021-12-27 18:13:21.399655,2608.0,2500
0.7,Premium,H,SI1,61.1,58.0,5.74,5.79,3.52,48205,2021-12-27 18:13:21.399655,2171.5,1948
0.41,Premium,J,VS1,62.0,55.0,4.77,4.74,2.95,33556,2021-12-27 18:13:21.399655,-544.5,830
0.38,Ideal,E,VVS2,62.2,56.0,4.65,4.58,2.87,40881,2021-12-27 18:13:21.399655,1804.5,1176
0.4,Ideal,I,VS2,62.6,54.0,4.74,4.75,2.97,28357,2021-12-27 18:13:21.399655,17.0,667
1.29,'Very Good',G,SI2,63.3,61.0,6.84,6.8,4.32,11123,2021-12-27 18:13:21.399655,6929.0,4937
1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,17597,2021-12-27 18:13:21.399655,7736.0,7086
1.52,Premium,I,SI1,61.9,58.0,7.37,7.42,4.58,19929,2021-12-27 18:13:21.399655,9188.5,8477
0.73,Ideal,G,VVS1,61.7,57.0,5.77,5.8,3.57,7160,2021-12-27 18:13:21.399655,4384.5,4182
1.24,Ideal,H,VS1,61.6,56.0,6.95,6.87,4.26,18883,2021-12-27 18:13:21.399655,8006.0,7743
0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,36180,2021-12-27 18:13:21.399655,1244.0,930
1.04,Ideal,I,SI1,61.7,57.0,6.49,6.54,4.02,8098,2021-12-27 18:13:21.399655,4806.5,4344
1.0,'Very Good',J,VVS1,63.5,59.0,6.34,6.29,4.01,10108,2021-12-27 18:13:21.399655,4666.0,4717
1.52,'Very Good',F,VS2,62.7,59.0,7.3,7.33,4.59,25348,2021-12-27 18:13:21.399655,10921.5,14066
1.01,Premium,F,VS2,62.5,58.0,6.43,6.4,4.01,15636,2021-12-27 18:13:21.399655,6168.0,6271
0.61,Ideal,J,SI1,62.0,55.0,5.45,5.48,3.39,40506,2021-12-27 18:13:21.399655,171.5,1143
0.32,Ideal,F,VVS1,61.5,56.0,4.39,4.42,2.71,32743,2021-12-27 18:13:21.399655,1455.5,803
1.23,Good,J,VS2,63.6,57.0,6.74,6.79,4.3,12606,2021-12-27 18:13:21.399655,5995.0,5290
0.42,Ideal,H,VVS2,61.1,56.0,4.8,4.85,2.95,35680,2021-12-27 18:13:21.399655,1389.0,910
0.9,Ideal,H,VS2,61.6,57.0,6.17,6.29,3.84,7127,2021-12-27 18:13:21.399655,4627.5,4173
